FECHA (YYMMDD);HORA (HHMM);;
190108;1100;85,7833;
190108;1200;79,1267;
190108;1300;73,1942;
190108;1400;68,8983;
190108;1500;75,2467;
190108;1600;83,0083;
190108;1700;79,9775;
190108;1800;82,3917;
190108;1900;82,2067;
190108;2000;80,3422;
190108;2100;84,0836;
190108;2200;90,3086;
190108;2300;99,325;
190109;0000;101,833;
190109;0100;101,931;
190109;0200;101,873;
190109;0300;101,917;
190109;0400;101,881;
190109;0500;101,922;
190109;0600;101,805;
190109;0700;101,755;
190109;0800;95,2634;
190109;0900;84,1267;
190109;1000;81,8199;
190109;1100;71,573;
190109;1200;79,3085;
190109;1300;80,0507;
190109;1400;56,2909;
190109;1500;44,4966;
190109;1600;41,5431;
190109;1700;39,861;
190109;1800;45,6826;
190109;1900;48,0851;
190109;2000;51,525;
190109;2100;62,546;
190109;2200;70,6559;
190109;2300;77,1833;
190110;0000;83,3;
190110;0100;91,4583;
190110;0200;96,1917;
190110;0300;98,3;
190110;0400;99,9167;
190110;0500;100,861;
190110;0600;100,753;
190110;0700;99,6833;
190110;0800;91,9583;
190110;0900;74,3164;
190110;1000;59,8334;
190110;1100;47,8854;
190110;1200;40,2586;
190110;1300;36,1785;
190110;1400;33,0402;
190110;1500;30,5958;
190110;1600;27,8325;
190110;1700;29,8035;
190110;1800;38,197;
190110;1900;39,231;
190110;2000;51,4926;
190110;2100;56,5317;
190110;2200;66,1108;
190110;2300;74,6215;
190111;0000;75,8055;
190111;0100;79,3838;
190111;0200;84,2695;
190111;0300;87,9026;
190111;0400;91,2942;
190111;0500;93,5525;
190111;0600;96,6857;
190111;0700;97,0354;
190111;0800;88,2188;
190111;0900;88,7687;
190111;1000;81,9756;
190111;1100;65,3336;
190111;1200;53,1208;
190111;1300;44,4439;
190111;1400;41,4813;
190111;1500;39,4654;
190111;1600;45,3745;
190111;1700;44,3059;
190111;1800;49,2933;
190111;1900;47,2816;
190111;2000;54,5923;
190111;2100;66,3237;
190111;2200;79,3983;
190111;2300;84,4261;
190112;0000;86,675;
190112;0100;87,825;
190112;0200;93,0917;
190112;0300;94,825;
190112;0400;97,0833;
190112;0500;97,6003;
190112;0600;96,8086;
190112;0700;96,0668;
190112;0800;92,975;
190112;0900;86,675;
190112;1000;82,0267;
190112;1100;74,5034;
190112;1200;64,5074;
190112;1300;61,8983;
190112;1400;60,1015;
190112;1500;58,8689;
190112;1600;57,7239;
190112;1700;56,2488;
190112;1800;58,4329;
190112;1900;61,3287;
190112;2000;68,2865;
190112;2100;78,0306;
190112;2200;84,3423;
190112;2300;90,434;
190113;0000;96,0255;
190113;0100;99,2253;
190113;0200;101,3;
190113;0300;101,833;
190113;0400;101,9;
190113;0500;101,885;
190113;0600;101,894;
190113;0700;101,91;
190113;0800;101,902;
190113;0900;94,2435;
190113;1000;75,995;
190113;1100;67,6686;
190113;1200;59,7838;
190113;1300;54,5403;
190113;1400;48,1861;
190113;1500;44,8394;
190113;1600;38,4785;
190113;1700;38,0443;
190113;1800;47,2209;
190113;1900;54,0018;
190113;2000;61,3683;
190113;2100;68,1576;
190113;2200;71,8651;
190113;2300;76,0118;
190114;0000;82,5157;
190114;0100;85,3201;
190114;0200;86,3199;
190114;0300;89,5364;
190114;0400;93,4948;
190114;0500;96,1946;
190114;0600;98,1611;
190114;0700;97,9777;
190114;0800;94,5692;
190114;0900;79,6442;
190114;1000;62,296;
190114;1100;57,8374;
190114;1200;50,9189;
190114;1300;38,9089;
190114;1400;34,8013;
190114;1500;38,1346;
190114;1600;34,5052;
190114;1700;40,2375;
190114;1800;43,1108;
190114;1900;46,4717;
190114;2000;58,83;
190114;2100;80,0909;
190114;2200;88,4027;
190114;2300;90,3276;
190115;0000;91,9858;
190115;0100;93,6858;
190115;0200;92,3107;
190115;0300;92,5104;
190115;0400;87,0938;
190115;0500;86,7437;
190115;0600;87,1519;
190115;0700;87,235;
190115;0800;85,5016;
190115;0900;85,5764;
190115;1000;84,3762;
190115;1100;79,3314;
190115;1200;71,8988;
190115;1300;61,7184;
190115;1400;50,9751;
190115;1500;44,1584;
190115;1600;49,6767;
190115;1700;49,0294;
190115;1800;50,3943;
190115;1900;60,211;
190115;2000;64,2686;
190115;2100;75,2017;
190115;2200;78,5366;
190115;2300;79,1448;
190116;0000;81,6864;
190116;0100;93,0679;
190116;0200;96,6261;
190116;0300;97,0709;
190116;0400;91,7258;
190116;0500;89,2341;
190116;0600;89,1343;
190116;0700;91,8591;
190116;0800;89,9508;
190116;0900;73,0575;
190116;1000;58,6519;
190116;1100;41,6418;
190116;1200;25,8712;
190116;1300;42,4643;
190116;1400;43,0185;
190116;1500;42,166;
190116;1600;45,3258;
190116;1700;49,3183;
190116;1800;47,9725;
190116;1900;53,7808;
190116;2000;59,0083;
190116;2100;66,6617;
190116;2200;75,9209;
190116;2300;81,9;
190117;0000;84,0917;
190117;0100;88,7417;
190117;0200;89,4417;
190117;0300;84,2667;
190117;0400;81,6583;
190117;0500;84,4587;
190117;0600;86,525;
190117;0700;83,5367;
190117;0800;77,1884;
190117;0900;71,5233;
190117;1000;60,07;
190117;1100;47,4808;
190117;1200;42,2075;
190117;1300;37,6108;
190117;1400;31,6025;
190117;1500;30,6892;
190117;1600;29,8308;
190117;1700;33,1192;
190117;1800;36,2533;
190117;1900;44,3492;
190117;2000;55,5058;
190117;2100;65,1226;
190117;2200;73,3776;
190117;2300;79,1208;
190118;0000;83,8334;
190118;0100;87,6167;
190118;0200;88,225;
190118;0300;86,8583;
190118;0400;86,15;
190118;0500;87,525;
190118;0600;90,8834;
190118;0700;92,325;
190118;0800;76,2717;
190118;0900;67,26;
190118;1000;57,2792;
190118;1100;48,6717;
190118;1200;41,3358;
190118;1300;35,5508;
190118;1400;32,3233;
190118;1500;29,6425;
190118;1600;24,4858;
190118;1700;24,7575;
190118;1800;28,1467;
190118;1900;38,4367;
190118;2000;50,4525;
190118;2100;61,1892;
190118;2200;67,7733;
190118;2300;72,775;
190119;0000;76,9108;
190119;0100;81,7443;
190119;0200;84,75;
190119;0300;88,7;
190119;0400;92,225;
190119;0500;96,025;
