FECHA (YYMMDD);HORA (HHMM);;
191015;1100;16,0822;
191015;1200;16,4379;
191015;1300;17,4146;
191015;1400;17,0353;
191015;1500;17,7485;
191015;1600;18,0894;
191015;1700;18,361;
191015;1800;17,586;
191015;1900;15,6768;
191015;2000;13,4551;
191015;2100;11,7458;
191015;2200;10,2608;
191015;2300;9,08586;
191016;0000;8,19325;
191016;0100;7,57333;
191016;0200;7,73148;
191016;0300;8,00539;
191016;0400;7,61514;
191016;0500;6,64487;
191016;0600;5,81404;
191016;0700;5,15203;
191016;0800;7,4581;
191016;0900;11,7234;
191016;1000;12,9108;
191016;1100;13,9475;
191016;1200;15,0575;
191016;1300;16,583;
191016;1400;16,3013;
191016;1500;16,2337;
191016;1600;14,8625;
191016;1700;14,2092;
191016;1800;13,54;
191016;1900;12,6358;
191016;2000;11,97;
191016;2100;11,5007;
191016;2200;11,0023;
191016;2300;10,7614;
191017;0000;10,7214;
191017;0100;10,4798;
191017;0200;10,1039;
191017;0300;9,82558;
191017;0400;9,44557;
191017;0500;9,30388;
191017;0600;8,9472;
191017;0700;8,75636;
191017;0800;9,89131;
191017;0900;11,4879;
191017;1000;12,6311;
191017;1100;12,1427;
191017;1200;12,6994;
191017;1300;13,4201;
191017;1400;13,5684;
191017;1500;14,0609;
191017;1600;14,7083;
191017;1700;15,0798;
191017;1800;13,8905;
191017;1900;13,1147;
191017;2000;10,8671;
191017;2100;9,38542;
191017;2200;8,28041;
191017;2300;7,47953;
191018;0000;6,62344;
191018;0100;5,76593;
191018;0200;4,61951;
191018;0300;4,08567;
191018;0400;3,84566;
191018;0500;3,49982;
191018;0600;2,43757;
191018;0700;2,57765;
191018;0800;5,68279;
191018;0900;8,77254;
191018;1000;11,8702;
191018;1100;14,8684;
191018;1200;16,8675;
191018;1300;18,7033;
191018;1400;20,425;
191018;1500;21,9048;
191018;1600;22,8288;
191018;1700;23,1572;
191018;1800;21,7363;
191018;1900;18,5671;
191018;2000;15,461;
191018;2100;13,5127;
191018;2200;12,2402;
191018;2300;11,1094;
191019;0000;10,4543;
191019;0100;9,39763;
191019;0200;8,62178;
191019;0300;7,90546;
191019;0400;7,16579;
191019;0500;6,83477;
191019;0600;6,87902;
191019;0700;7,05068;
191019;0800;9,43208;
191019;0900;14,5104;
191019;1000;17,1432;
